,Date,DAY,MFI Daily Distribution,"Marketing, Bounty, Treasury",Team Token,Total Circulation
462,2022-06-09,463,2519.506898,0,0,8320512.608831005
463,2022-06-10,464,2516.987391,0,0,8323029.596222005
464,2022-06-11,465,2514.4704039999997,0,0,8325544.066626005
465,2022-06-12,466,2511.9559329999997,0,0,8328056.022559005
466,2022-06-13,467,2509.443977,0,0,8330565.466536005
467,2022-06-14,468,2506.9345329999996,0,0,8333072.401069005
468,2022-06-15,469,2504.4275989999996,0,0,8335576.828668005
469,2022-06-16,470,2501.923171,0,0,8338078.751839004
470,2022-06-17,471,2499.421248,0,0,8340578.173087005
471,2022-06-18,472,2496.921827,0,0,8343075.094914004
472,2022-06-19,473,2494.424905,0,0,8345569.519819004
473,2022-06-20,474,2491.93048,0,0,8348061.450299004
474,2022-06-21,475,2489.43855,0,0,8350550.888849004
475,2022-06-22,476,2486.949111,0,0,8353037.837960004
476,2022-06-23,477,2484.4621620000003,0,0,8355522.300122004
477,2022-06-24,478,2481.9777,0,0,8358004.277822004
478,2022-06-25,479,2479.4957219999997,0,0,8360483.773544003
479,2022-06-26,480,2477.016226,0,0,8362960.789770003
480,2022-06-27,481,2474.5392100000004,0,0,8365435.3289800035
481,2022-06-28,482,2472.064671,0,0,8367907.393651003
482,2022-06-29,483,2469.5926059999997,0,0,8370376.986257003
483,2022-06-30,484,2467.1230140000002,0,0,8372844.109271003
484,2022-07-01,485,2464.655891,0,0,8375308.765162003
485,2022-07-02,486,2462.1912350000002,0,0,8377770.9563970035
486,2022-07-03,487,2459.729044,0,0,8380230.685441003
487,2022-07-04,488,2457.269315,0,0,8382687.954756003
488,2022-07-05,489,2454.812045,0,0,8385142.766801002
489,2022-07-06,490,2452.3572329999997,0,0,8387595.124034002
490,2022-07-07,491,2449.904876,0,0,8390045.028910002
491,2022-07-08,492,2447.454971,0,0,8392492.483881002
492,2022-07-09,493,2445.007516,0,0,8394937.491397003
493,2022-07-10,494,2442.562509,0,0,8397380.053906003
494,2022-07-11,495,2440.1199460000003,0,0,8399820.173852002
495,2022-07-12,496,2437.679826,0,0,8402257.853678003
496,2022-07-13,497,2435.242146,0,0,8404693.095824003
497,2022-07-14,498,2432.806904,0,0,8407125.902728003
498,2022-07-15,499,2430.374097,0,0,8409556.276825003
499,2022-07-16,500,2427.943723,0,0,8411984.220548004
500,2022-07-17,501,2425.515779,0,0,8414409.736327004
501,2022-07-18,502,2423.090264,0,0,8416832.826591004
502,2022-07-19,503,2420.667173,0,0,8419253.493764004
503,2022-07-20,504,2418.246506,0,0,8421671.740270004
504,2022-07-21,505,2415.8282600000002,0,0,8424087.568530004
505,2022-07-22,506,2413.4124309999997,0,0,8426500.980961004
506,2022-07-23,507,2410.9990190000003,0,0,8428911.979980005
507,2022-07-24,508,2408.58802,0,0,8431320.568000006
508,2022-07-25,509,2406.179432,0,0,8433726.747432005
509,2022-07-26,510,2403.7732530000003,0,0,8436130.520685004
510,2022-07-27,511,2401.369479,0,0,8438531.890164005
511,2022-07-28,512,2398.9681100000003,100000,187500,8728430.858274005
512,2022-07-29,513,2396.5691420000003,0,0,8730827.427416006
513,2022-07-30,514,2394.172573,0,0,8733221.599989006
514,2022-07-31,515,2391.7784,0,0,8735613.378389006
515,2022-08-01,516,2389.386622,0,0,8738002.765011007
516,2022-08-02,517,2386.9972350000003,0,0,8740389.762246007
517,2022-08-03,518,2384.6102379999998,0,0,8742774.372484008
518,2022-08-04,519,2382.225628,0,0,8745156.598112008
519,2022-08-05,520,2379.843402,0,0,8747536.441514008
520,2022-08-06,521,2377.463558,0,0,8749913.905072007
521,2022-08-07,522,2375.086095,0,0,8752288.991167007
522,2022-08-08,523,2372.711009,0,0,8754661.702176007
523,2022-08-09,524,2370.338298,0,0,8757032.040474007
524,2022-08-10,525,2367.96796,0,0,8759400.008434007
525,2022-08-11,526,2365.5999920000004,0,0,8761765.608426007
526,2022-08-12,527,2363.2343920000003,0,0,8764128.842818007
527,2022-08-13,528,2360.871157,0,0,8766489.713975007
528,2022-08-14,529,2358.5102859999997,0,0,8768848.224261006
529,2022-08-15,530,2356.151776,0,0,8771204.376037007
530,2022-08-16,531,2353.795624,0,0,8773558.171661006
531,2022-08-17,532,2351.441828,0,0,8775909.613489006
532,2022-08-18,533,2349.090387,0,0,8778258.703876005
533,2022-08-19,534,2346.741296,0,0,8780605.445172006
534,2022-08-20,535,2344.394555,0,0,8782949.839727007
535,2022-08-21,536,2342.0501600000002,0,0,8785291.889887007
536,2022-08-22,537,2339.70811,0,0,8787631.597997006
537,2022-08-23,538,2337.368402,0,0,8789968.966399007
538,2022-08-24,539,2335.031034,0,0,8792303.997433007
539,2022-08-25,540,2332.696003,0,0,8794636.693436006
540,2022-08-26,541,2330.363307,0,0,8796967.056743005
541,2022-08-27,542,2328.032943,0,0,8799295.089686004
542,2022-08-28,543,2325.70491,0,0,8801620.794596005
543,2022-08-29,544,2323.379205,0,0,8803944.173801005
544,2022-08-30,545,2321.0558260000003,0,0,8806265.229627006
545,2022-08-31,546,2318.73477,0,0,8808583.964397006
546,2022-09-01,547,2316.416036,0,0,8810900.380433006
547,2022-09-02,548,2314.09962,0,0,8813214.480053006
548,2022-09-03,549,2311.78552,0,0,8815526.265573006
549,2022-09-04,550,2309.473734,0,0,8817835.739307007
550,2022-09-05,551,2307.164261,0,0,8820142.903568007
551,2022-09-06,552,2304.857096,0,0,8822447.760664007
552,2022-09-07,553,2302.552239,0,0,8824750.312903007
553,2022-09-08,554,2300.249687,0,0,8827050.562590007
554,2022-09-09,555,2297.949437,0,0,8829348.512027007
555,2022-09-10,556,2295.651488,0,0,8831644.163515007
556,2022-09-11,557,2293.3558359999997,0,0,8833937.519351007
557,2022-09-12,558,2291.062481,0,0,8836228.581832007
558,2022-09-13,559,2288.771418,0,0,8838517.353250006
559,2022-09-14,560,2286.482647,0,0,8840803.835897006
560,2022-09-15,561,2284.196164,0,0,8843088.032061007
561,2022-09-16,562,2281.911968,0,0,8845369.944029007
562,2022-09-17,563,2279.630056,0,0,8847649.574085006
563,2022-09-18,564,2277.350426,0,0,8849926.924511006
564,2022-09-19,565,2275.073075,0,0,8852201.997586006
565,2022-09-20,566,2272.798002,0,0,8854474.795588007
566,2022-09-21,567,2270.525204,0,0,8856745.320792006
567,2022-09-22,568,2268.254679,0,0,8859013.575471006
568,2022-09-23,569,2265.986425,0,0,8861279.561896006
569,2022-09-24,570,2263.720438,0,0,8863543.282334005
570,2022-09-25,571,2261.456718,0,0,8865804.739052005
571,2022-09-26,572,2259.195261,0,0,8868063.934313005
572,2022-09-27,573,2256.936066,0,0,8870320.870379005
573,2022-09-28,574,2254.67913,0,0,8872575.549509004
574,2022-09-29,575,2252.42445,0,0,8874827.973959005
575,2022-09-30,576,2250.172026,0,0,8877078.145985005
576,2022-10-01,577,2247.9218539999997,0,0,8879326.067839006
577,2022-10-02,578,2245.673932,0,0,8881571.741771005
578,2022-10-03,579,2243.428258,0,0,8883815.170029005
579,2022-10-04,580,2241.18483,0,0,8886056.354859006
580,2022-10-05,581,2238.943645,0,0,8888295.298504006
581,2022-10-06,582,2236.704701,0,0,8890532.003205007
582,2022-10-07,583,2234.4679969999997,0,0,8892766.471202007
583,2022-10-08,584,2232.233529,0,0,8894998.704731006
584,2022-10-09,585,2230.001295,0,0,8897228.706026006
585,2022-10-10,586,2227.771294,0,0,8899456.477320006
586,2022-10-11,587,2225.543523,0,0,8901682.020843007
587,2022-10-12,588,2223.317979,0,0,8903905.338822007
588,2022-10-13,589,2221.094661,0,0,8906126.433483006
589,2022-10-14,590,2218.873567,0,0,8908345.307050006
590,2022-10-15,591,2216.654693,0,0,8910561.961743006
591,2022-10-16,592,2214.438038,0,0,8912776.399781007
592,2022-10-17,593,2212.2236,0,0,8914988.623381007
593,2022-10-18,594,2210.011377,0,0,8917198.634758007
594,2022-10-19,595,2207.801365,0,0,8919406.436123006
595,2022-10-20,596,2205.5935640000002,0,0,8921612.029687006
596,2022-10-21,597,2203.3879699999998,0,0,8923815.417657007
597,2022-10-22,598,2201.184582,0,0,8926016.602239007
598,2022-10-23,599,2198.983398,0,0,8928215.585637007
599,2022-10-24,600,2196.784414,0,0,8930412.370051008
600,2022-10-25,601,2194.58763,0,0,8932606.957681008
601,2022-10-26,602,2192.393042,0,187500,9122299.350723008
602,2022-10-27,603,2190.200649,0,0,9124489.551372008
603,2022-10-28,604,2188.010449,0,0,9126677.561821008
604,2022-10-29,605,2185.8224379999997,0,0,9128863.384259008
605,2022-10-30,606,2183.6366160000002,0,0,9131047.020875009
606,2022-10-31,607,2181.4529789999997,0,0,9133228.473854009
607,2022-11-01,608,2179.271526,0,0,9135407.745380009
608,2022-11-02,609,2177.092255,0,0,9137584.837635009
609,2022-11-03,610,2174.9151620000002,0,0,9139759.75279701
610,2022-11-04,611,2172.7402469999997,0,0,9141932.49304401
611,2022-11-05,612,2170.567507,0,0,9144103.06055101
612,2022-11-06,613,2168.396939,0,0,9146271.45749001
613,2022-11-07,614,2166.228543,0,0,9148437.68603301
614,2022-11-08,615,2164.0623140000002,0,0,9150601.74834701
615,2022-11-09,616,2161.898252,0,0,9152763.64659901
616,2022-11-10,617,2159.7363530000002,0,0,9154923.38295201
617,2022-11-11,618,2157.576617,0,0,9157080.95956901
618,2022-11-12,619,2155.4190399999998,0,0,9159236.378609011
619,2022-11-13,620,2153.263621,0,0,9161389.642230012
620,2022-11-14,621,2151.110358,0,0,9163540.752588011
621,2022-11-15,622,2148.959247,0,0,9165689.711835012
622,2022-11-16,623,2146.8102879999997,0,0,9167836.522123013
623,2022-11-17,624,2144.663478,0,0,9169981.185601013
624,2022-11-18,625,2142.518814,0,0,9172123.704415012
625,2022-11-19,626,2140.376296,0,0,9174264.080711013
626,2022-11-20,627,2138.235919,0,0,9176402.316630013
627,2022-11-21,628,2136.097683,0,0,9178538.414313013
628,2022-11-22,629,2133.961586,0,0,9180672.375899013
629,2022-11-23,630,2131.827624,0,0,9182804.203523014
630,2022-11-24,631,2129.695796,0,0,9184933.899319014
631,2022-11-25,632,2127.5661010000003,0,0,9187061.465420013
632,2022-11-26,633,2125.4385350000002,0,0,9189186.903955013
633,2022-11-27,634,2123.3130960000003,0,0,9191310.217051012
634,2022-11-28,635,2121.189783,0,0,9193431.406834012
635,2022-11-29,636,2119.068593,0,0,9195550.475427011
636,2022-11-30,637,2116.949525,0,0,9197667.424952012
637,2022-12-01,638,2114.832575,0,0,9199782.257527012
638,2022-12-02,639,2112.7177420000003,0,0,9201894.975269012
639,2022-12-03,640,2110.605025,0,0,9204005.580294013
640,2022-12-04,641,2108.49442,0,0,9206114.074714012
641,2022-12-05,642,2106.385925,0,0,9208220.460639013
642,2022-12-06,643,2104.279539,0,0,9210324.740178013
643,2022-12-07,644,2102.17526,0,0,9212426.915438013
644,2022-12-08,645,2100.073085,0,0,9214526.988523014
645,2022-12-09,646,2097.973011,0,0,9216624.961534014
646,2022-12-10,647,2095.8750379999997,0,0,9218720.836572014
647,2022-12-11,648,2093.7791629999997,0,0,9220814.615735013
648,2022-12-12,649,2091.685384,0,0,9222906.301119013
649,2022-12-13,650,2089.593699,0,0,9224995.894818014
650,2022-12-14,651,2087.504105,0,0,9227083.398923013
651,2022-12-15,652,2085.4166010000004,0,0,9229168.815524014
652,2022-12-16,653,2083.331184,0,0,9231252.146708013
653,2022-12-17,654,2081.2478530000003,0,0,9233333.394561013
654,2022-12-18,655,2079.166605,0,0,9235412.561166013
655,2022-12-19,656,2077.087439,0,0,9237489.648605013
656,2022-12-20,657,2075.0103510000004,0,0,9239564.658956014
657,2022-12-21,658,2072.935341,0,0,9241637.594297014
658,2022-12-22,659,2070.8624059999997,0,0,9243708.456703015
659,2022-12-23,660,2068.791543,0,0,9245777.248246014
660,2022-12-24,661,2066.722752,0,0,9247843.970998013
661,2022-12-25,662,2064.6560289999998,0,0,9249908.627027014
662,2022-12-26,663,2062.591373,0,0,9251971.218400015
663,2022-12-27,664,2060.528782,0,0,9254031.747182015
664,2022-12-28,665,2058.468253,0,0,9256090.215435015
665,2022-12-29,666,2056.4097850000003,0,0,9258146.625220016
666,2022-12-30,667,2054.353375,0,0,9260200.978595017
667,2022-12-31,668,2052.2990210000003,0,0,9262253.277616017
668,2023-01-01,669,2050.246722,0,0,9264303.524338016
669,2023-01-02,670,2048.196476,0,0,9266351.720814016
670,2023-01-03,671,2046.148279,0,0,9268397.869093016
671,2023-01-04,672,2044.1021309999999,0,0,9270441.971224016
672,2023-01-05,673,2042.0580289999998,0,0,9272484.029253015
673,2023-01-06,674,2040.015971,0,0,9274524.045224015
674,2023-01-07,675,2037.975955,0,0,9276562.021179015
675,2023-01-08,676,2035.9379789999998,0,0,9278597.959158015
676,2023-01-09,677,2033.902041,0,0,9280631.861199014
677,2023-01-10,678,2031.8681390000002,0,0,9282663.729338014
678,2023-01-11,679,2029.8362710000001,0,0,9284693.565609014
679,2023-01-12,680,2027.806434,0,0,9286721.372043014
680,2023-01-13,681,2025.778628,0,0,9288747.150671013
681,2023-01-14,682,2023.7528489999997,0,0,9290770.903520012
682,2023-01-15,683,2021.729096,0,0,9292792.632616011
683,2023-01-16,684,2019.7073670000002,0,0,9294812.33998301
684,2023-01-17,685,2017.68766,0,0,9296830.02764301
685,2023-01-18,686,2015.669972,0,0,9298845.69761501
686,2023-01-19,687,2013.654302,0,0,9300859.35191701
687,2023-01-20,688,2011.640648,0,0,9302870.99256501
688,2023-01-21,689,2009.629007,0,0,9304880.62157201
689,2023-01-22,690,2007.619378,0,0,9306888.24095001
690,2023-01-23,691,2005.611759,0,0,9308893.85270901
691,2023-01-24,692,2003.606147,0,187500,9498397.45885601
692,2023-01-25,693,2001.602541,0,0,9500399.06139701
693,2023-01-26,694,1999.6009390000002,0,0,9502398.66233601
694,2023-01-27,695,1997.601338,0,0,9504396.26367401
695,2023-01-28,696,1995.603736,0,0,9506391.86741001
696,2023-01-29,697,1993.6081329999997,0,0,9508385.47554301
697,2023-01-30,698,1991.6145239999998,0,0,9510377.090067009
698,2023-01-31,699,1989.62291,0,0,9512366.712977009
699,2023-02-01,700,1987.633287,0,0,9514354.346264008
700,2023-02-02,701,1985.645654,0,0,9516339.991918009
701,2023-02-03,702,1983.6600079999998,0,0,9518323.651926009
702,2023-02-04,703,1981.676348,0,0,9520305.32827401
703,2023-02-05,704,1979.6946719999999,0,0,9522285.02294601
704,2023-02-06,705,1977.7149769999999,0,0,9524262.73792301
705,2023-02-07,706,1975.737262,0,0,9526238.475185009
706,2023-02-08,707,1973.761525,0,0,9528212.236710008
707,2023-02-09,708,1971.7877629999998,0,0,9530184.024473008
708,2023-02-10,709,1969.815976,0,0,9532153.840449007
709,2023-02-11,710,1967.84616,0,0,9534121.686609007
710,2023-02-12,711,1965.878313,0,0,9536087.564922007
711,2023-02-13,712,1963.9124350000002,0,0,9538051.477357008
712,2023-02-14,713,1961.948523,0,0,9540013.425880007
713,2023-02-15,714,1959.9865739999998,0,0,9541973.412454007
714,2023-02-16,715,1958.026588,0,0,9543931.439042008
715,2023-02-17,716,1956.068561,0,0,9545887.507603008
716,2023-02-18,717,1954.1124920000002,0,0,9547841.620095009
717,2023-02-19,718,1952.15838,0,0,9549793.778475009
718,2023-02-20,719,1950.2062219999998,0,0,9551743.984697009
719,2023-02-21,720,1948.256015,0,0,9553692.24071201
720,2023-02-22,721,1946.307759,0,0,9555638.54847101
721,2023-02-23,722,1944.3614519999999,0,0,9557582.90992301
722,2023-02-24,723,1942.41709,0,0,9559525.32701301
723,2023-02-25,724,1940.474673,0,0,9561465.80168601
724,2023-02-26,725,1938.534198,0,0,9563404.335884009
725,2023-02-27,726,1936.5956640000002,0,0,9565340.931548009
726,2023-02-28,727,1934.659068,0,0,9567275.590616008
727,2023-03-01,728,1932.724409,0,0,9569208.315025007
728,2023-03-02,729,1930.7916850000001,0,0,9571139.106710007
729,2023-03-03,730,1928.860893,0,0,9573067.967603007
730,2023-03-04,731,1926.932032,0,0,9574994.899635008
731,2023-03-05,732,1925.0051,0,0,9576919.904735008
732,2023-03-06,733,1923.080095,0,0,9578842.984830009
733,2023-03-07,734,1921.1570149999998,0,0,9580764.141845008
734,2023-03-08,735,1919.2358579999998,0,0,9582683.37770301
735,2023-03-09,736,1917.3166219999998,0,0,9584600.69432501
736,2023-03-10,737,1915.3993059999998,0,0,9586516.093631009
737,2023-03-11,738,1913.483906,0,0,9588429.57753701
738,2023-03-12,739,1911.5704219999998,0,0,9590341.147959009
739,2023-03-13,740,1909.658852,0,0,9592250.806811009
740,2023-03-14,741,1907.7491929999999,0,0,9594158.556004008
741,2023-03-15,742,1905.8414440000001,0,0,9596064.397448009
742,2023-03-16,743,1903.9356030000001,0,0,9597968.33305101
743,2023-03-17,744,1902.0316670000002,0,0,9599870.364718009
744,2023-03-18,745,1900.1296350000002,0,0,9601770.49435301
745,2023-03-19,746,1898.229506,0,0,9603668.72385901
746,2023-03-20,747,1896.3312760000001,0,0,9605565.05513501
747,2023-03-21,748,1894.434945,0,0,9607459.49008001
748,2023-03-22,749,1892.54051,0,0,9609352.03059001
749,2023-03-23,750,1890.647969,0,0,9611242.67855901
750,2023-03-24,751,1888.757321,0,0,9613131.435880011
751,2023-03-25,752,1886.868564,0,0,9615018.304444011
752,2023-03-26,753,1884.981696,0,0,9616903.286140012
753,2023-03-27,754,1883.096714,0,0,9618786.38285401
754,2023-03-28,755,1881.213617,0,0,9620667.596471012
755,2023-03-29,756,1879.332404,0,0,9622546.928875012
756,2023-03-30,757,1877.4530710000001,0,0,9624424.381946012
757,2023-03-31,758,1875.575618,0,0,9626299.957564013
758,2023-04-01,759,1873.7000420000002,0,0,9628173.657606013
759,2023-04-02,760,1871.826342,0,0,9630045.483948013
760,2023-04-03,761,1869.954516,0,0,9631915.438464012
761,2023-04-04,762,1868.084562,0,0,9633783.523026012
762,2023-04-05,763,1866.216477,0,0,9635649.739503011
763,2023-04-06,764,1864.3502600000002,0,0,9637514.089763012
764,2023-04-07,765,1862.48591,0,0,9639376.575673012
765,2023-04-08,766,1860.6234239999999,0,0,9641237.199097011
766,2023-04-09,767,1858.762801,0,0,9643095.961898012
767,2023-04-10,768,1856.904038,0,0,9644952.865936013
768,2023-04-11,769,1855.047134,0,0,9646807.913070014
769,2023-04-12,770,1853.1920870000001,0,0,9648661.105157014
770,2023-04-13,771,1851.3388949999999,0,0,9650512.444052014
771,2023-04-14,772,1849.4875559999998,0,0,9652361.931608014
772,2023-04-15,773,1847.638068,0,0,9654209.569676014
773,2023-04-16,774,1845.79043,0,0,9656055.360106014
774,2023-04-17,775,1843.94464,0,0,9657899.304746013
775,2023-04-18,776,1842.1006949999999,0,0,9659741.405441012
776,2023-04-19,777,1840.258595,0,0,9661581.664036011
777,2023-04-20,778,1838.418336,0,0,9663420.082372012
778,2023-04-21,779,1836.579918,0,0,9665256.662290012
779,2023-04-22,780,1834.743338,0,0,9667091.405628012
780,2023-04-23,781,1832.9085940000002,0,0,9668924.314222012
781,2023-04-24,782,1831.075686,0,0,9670755.389908012
782,2023-04-25,783,1829.2446100000002,0,0,9672584.634518012
783,2023-04-26,784,1827.4153649999998,0,0,9674412.049883012
784,2023-04-27,785,1825.58795,0,0,9676237.637833012
785,2023-04-28,786,1823.7623620000002,0,0,9678061.400195012
786,2023-04-29,787,1821.9386,0,0,9679883.338795012
787,2023-04-30,788,1820.116661,0,0,9681703.455456011
788,2023-05-01,789,1818.296545,0,0,9683521.752001012
789,2023-05-02,790,1816.4782480000001,0,0,9685338.230249012
790,2023-05-03,791,1814.66177,0,0,9687152.892019011
791,2023-05-04,792,1812.847108,0,0,9688965.739127012
792,2023-05-05,793,1811.034261,0,0,9690776.773388011
793,2023-05-06,794,1809.223227,0,0,9692585.996615011
794,2023-05-07,795,1807.414003,0,0,9694393.41061801
795,2023-05-08,796,1805.606589,0,0,9696199.017207012
796,2023-05-09,797,1803.8009829999999,0,0,9698002.818190012
797,2023-05-10,798,1801.997182,0,0,9699804.815372013
798,2023-05-11,799,1800.195185,0,0,9701605.010557013
799,2023-05-12,800,1798.3949890000001,0,0,9703403.405546013
800,2023-05-13,801,1796.596594,0,0,9705200.002140014
801,2023-05-14,802,1794.799998,0,0,9706994.802138014
802,2023-05-15,803,1793.005198,0,0,9708787.807336014
803,2023-05-16,804,1791.212193,0,0,9710579.019529013
804,2023-05-17,805,1789.42098,0,0,9712368.440509014
805,2023-05-18,806,1787.631559,0,0,9714156.072068013
806,2023-05-19,807,1785.8439280000002,0,0,9715941.915996013
807,2023-05-20,808,1784.058084,0,0,9717725.974080013
808,2023-05-21,809,1782.2740260000003,0,0,9719508.248106014
809,2023-05-22,810,1780.491752,0,0,9721288.739858015
810,2023-05-23,811,1778.71126,0,0,9723067.451118015
811,2023-05-24,812,1776.9325489999999,0,0,9724844.383667015
812,2023-05-25,813,1775.155616,0,0,9726619.539283015
813,2023-05-26,814,1773.380461,0,0,9728392.919744015
814,2023-05-27,815,1771.60708,0,0,9730164.526824014
815,2023-05-28,816,1769.835473,0,0,9731934.362297013
816,2023-05-29,817,1768.0656379999998,0,0,9733702.427935014
817,2023-05-30,818,1766.297572,0,0,9735468.725507013
818,2023-05-31,819,1764.531274,0,0,9737233.256781014
819,2023-06-01,820,1762.766743,0,0,9738996.023524014
820,2023-06-02,821,1761.0039760000002,0,0,9740757.027500015
821,2023-06-03,822,1759.2429719999998,0,0,9742516.270472014
822,2023-06-04,823,1757.4837300000002,0,0,9744273.754202014
823,2023-06-05,824,1755.7262460000002,0,0,9746029.480448013
824,2023-06-06,825,1753.9705199999999,0,0,9747783.450968014
825,2023-06-07,826,1752.2165489999998,0,0,9749535.667517014
826,2023-06-08,827,1750.464332,0,0,9751286.131849013
827,2023-06-09,828,1748.713868,0,0,9753034.845717013
828,2023-06-10,829,1746.965154,0,0,9754781.810871013
829,2023-06-11,830,1745.2181890000002,0,0,9756527.029060012
830,2023-06-12,831,1743.4729710000001,0,0,9758270.502031012
831,2023-06-13,832,1741.7294980000001,0,0,9760012.231529012
832,2023-06-14,833,1739.987768,0,0,9761752.219297012
833,2023-06-15,834,1738.2477809999998,0,0,9763490.467078011
834,2023-06-16,835,1736.509533,0,0,9765226.97661101
835,2023-06-17,836,1734.773023,0,0,9766961.74963401
836,2023-06-18,837,1733.03825,0,0,9768694.78788401
837,2023-06-19,838,1731.3052120000002,0,0,9770426.09309601
838,2023-06-20,839,1729.573907,0,0,9772155.66700301
839,2023-06-21,840,1727.8443329999998,0,0,9773883.51133601
840,2023-06-22,841,1726.116489,0,0,9775609.62782501
841,2023-06-23,842,1724.3903719999998,0,0,9777334.018197011
842,2023-06-24,843,1722.665982,0,0,9779056.684179012
843,2023-06-25,844,1720.943316,0,0,9780777.627495011
844,2023-06-26,845,1719.222372,0,0,9782496.84986701
845,2023-06-27,846,1717.50315,0,0,9784214.35301701
846,2023-06-28,847,1715.785647,0,0,9785930.138664009
847,2023-06-29,848,1714.069861,0,0,9787644.20852501
848,2023-06-30,849,1712.355791,0,0,9789356.56431601
849,2023-07-01,850,1710.6434359999998,0,0,9791067.20775201
850,2023-07-02,851,1708.9327920000003,0,0,9792776.14054401
851,2023-07-03,852,1707.223859,0,0,9794483.36440301
852,2023-07-04,853,1705.5166359999998,0,0,9796188.881039008
853,2023-07-05,854,1703.8111190000002,0,0,9797892.692158008
854,2023-07-06,855,1702.1073079999999,0,0,9799594.799466008
855,2023-07-07,856,1700.4052010000003,0,0,9801295.204667008
856,2023-07-08,857,1698.7047949999999,0,0,9802993.909462007
857,2023-07-09,858,1697.006091,0,0,9804690.915553007
858,2023-07-10,859,1695.309084,0,0,9806386.224637007
859,2023-07-11,860,1693.613775,0,0,9808079.838412007
860,2023-07-12,861,1691.9201620000001,0,0,9809771.758574007
861,2023-07-13,862,1690.228241,0,0,9811461.986815007
862,2023-07-14,863,1688.5380129999999,0,0,9813150.524828007
863,2023-07-15,864,1686.849475,0,0,9814837.374303007
864,2023-07-16,865,1685.1626260000003,0,0,9816522.536929008
865,2023-07-17,866,1683.477463,0,0,9818206.014392007
866,2023-07-18,867,1681.793986,0,0,9819887.808378007
867,2023-07-19,868,1680.1121920000003,0,0,9821567.920570007
868,2023-07-20,869,1678.432079,0,0,9823246.352649007
869,2023-07-21,870,1676.753647,0,0,9824923.106296007
870,2023-07-22,871,1675.076894,0,0,9826598.183190007
871,2023-07-23,872,1673.401817,0,0,9828271.585007006
872,2023-07-24,873,1671.728415,0,0,9829943.313422006
873,2023-07-25,874,1670.056687,0,0,9831613.370109005
874,2023-07-26,875,1668.38663,0,0,9833281.756739005
875,2023-07-27,876,1666.718243,0,0,9834948.474982005
876,2023-07-28,877,1665.051525,0,0,9836613.526507005
877,2023-07-29,878,1663.386473,0,0,9838276.912980005
878,2023-07-30,879,1661.7230869999999,0,0,9839938.636067005
879,2023-07-31,880,1660.0613640000001,0,0,9841598.697431006
880,2023-08-01,881,1658.4013029999999,0,0,9843257.098734006
881,2023-08-02,882,1656.742901,0,0,9844913.841635006
882,2023-08-03,883,1655.086158,0,0,9846568.927793005
883,2023-08-04,884,1653.431072,0,0,9848222.358865006
884,2023-08-05,885,1651.777641,0,0,9849874.136506006
885,2023-08-06,886,1650.125863,0,0,9851524.262369007
886,2023-08-07,887,1648.475738,0,0,9853172.738107007
887,2023-08-08,888,1646.827262,0,0,9854819.565369006
888,2023-08-09,889,1645.180435,0,0,9856464.745804006
889,2023-08-10,890,1643.535254,0,0,9858108.281058006
890,2023-08-11,891,1641.891719,0,0,9859750.172777006
891,2023-08-12,892,1640.2498269999999,0,0,9861390.422604006
892,2023-08-13,893,1638.609577,0,0,9863029.032181006
893,2023-08-14,894,1636.9709679999999,0,0,9864666.003149007
894,2023-08-15,895,1635.333997,0,0,9866301.337146007
895,2023-08-16,896,1633.6986630000001,0,0,9867935.035809007
896,2023-08-17,897,1632.0649640000001,0,0,9869567.100773007
897,2023-08-18,898,1630.4328990000001,0,0,9871197.533672007
898,2023-08-19,899,1628.802466,0,0,9872826.336138006
899,2023-08-20,900,1627.1736640000001,0,0,9874453.509802006
900,2023-08-21,901,1625.54649,0,0,9876079.056292007
901,2023-08-22,902,1623.920944,0,0,9877702.977236006
902,2023-08-23,903,1622.297023,0,0,9879325.274259007
903,2023-08-24,904,1620.674726,0,0,9880945.948985007
904,2023-08-25,905,1619.054051,0,0,9882565.003036007
905,2023-08-26,906,1617.434997,0,0,9884182.438033007
906,2023-08-27,907,1615.817562,0,0,9885798.255595008
907,2023-08-28,908,1614.201744,0,0,9887412.457339007
908,2023-08-29,909,1612.5875429999999,0,0,9889025.044882007
909,2023-08-30,910,1610.9749550000001,0,0,9890636.019837007
910,2023-08-31,911,1609.36398,0,0,9892245.383817008
911,2023-09-01,912,1607.754616,0,0,9893853.138433008
912,2023-09-02,913,1606.1468619999998,0,0,9895459.285295008
913,2023-09-03,914,1604.540715,0,0,9897063.826010007
914,2023-09-04,915,1602.936174,0,0,9898666.762184007
915,2023-09-05,916,1601.3332380000002,0,0,9900268.095422007
916,2023-09-06,917,1599.731905,0,0,9901867.827327007
917,2023-09-07,918,1598.132173,0,0,9903465.959500007
918,2023-09-08,919,1596.53404,0,0,9905062.493540008
919,2023-09-09,920,1594.937506,0,0,9906657.431046007
920,2023-09-10,921,1593.342569,0,0,9908250.773615006
921,2023-09-11,922,1591.749226,0,0,9909842.522841007
922,2023-09-12,923,1590.157477,0,0,9911432.680318007
923,2023-09-13,924,1588.5673199999999,0,0,9913021.247638008
924,2023-09-14,925,1586.978752,0,0,9914608.226390008
925,2023-09-15,926,1585.391774,0,0,9916193.618164008
926,2023-09-16,927,1583.806382,0,0,9917777.424546009
927,2023-09-17,928,1582.222575,0,0,9919359.647121008
